PPV,Person,Distance
40,6308,2.88
15,6309,2.19
40,6310,3.58
19,6311,1.62
44,6312,2.41
70,6313,4.16
0,6314,6.1
0,6315,5.29
92,6316,2.11
58,6317,2.43
0,6318,2.02
58,6319,3.11
31,6320,2.43
40,6321,0.71
19,6322,4.51
58,6323,1.37
92,6324,3.17
0,6325,5.79
15,6326,2.1
0,6327,6.22
40,6328,4.37
15,6329,0.97
19,6330,7.15
58,6331,4.09
5,6332,1.35
44,6333,3.44
44,6334,2.1
0,6335,3.51
0,6336,6.89
5,6337,1.13
19,6338,1.56
19,6339,3.74
44,6340,4.08
58,6341,5.26
0,6342,3.06
44,6343,1.63
58,6344,6.47
19,6345,2.58
0,6346,0.67
44,6347,4.12
40,6348,7.93
31,6349,1.6
19,6350,3.66
44,6351,2.06
19,6352,0.97
58,6353,4.91
44,6354,5.11
0,6355,3.95
44,6356,7.53
19,6357,1.72
0,6358,3.19
19,6359,5.09
2,6360,1.21
40,6361,0.88
0,6362,8.7
0,6363,5.62
0,6364,4.24
40,6365,3.78
58,6366,4.98
0,6367,0.58
70,6368,7.27
40,6369,2.18
58,6370,1.91
0,6371,1.68
19,6372,1.61
97,6373,3.04
0,6374,5.93
40,6375,1.51
58,6376,5.5
19,6377,1.88
0,6378,3.86
40,6379,1.56
0,6380,5.09
2,6381,1.98
19,6382,1.96
44,6383,5.18
40,6384,6.43
2,6385,3.12
40,6386,3.02
40,6387,5.42
44,6388,3.26
31,6389,3.77
40,6390,2.89
92,6391,1.5
44,6392,3.68
44,6393,2.77
44,6394,5.38
40,6395,3.68
0,6396,4.44
58,6397,4.92
58,6398,6.41
40,6399,3.3
0,6400,5.12
0,6401,5.8
19,6402,1.46
92,6403,3.53
19,6404,2.04
31,6405,5.46
70,6406,8.07
70,6407,2.06
44,6408,4.5
0,6409,5.87
92,6410,2.74
0,6411,6.39
40,6412,2.45
58,6413,5.59
40,6414,5.03
15,6415,2.23
31,6416,2.01
15,6417,3.51
92,6418,2.58
0,6419,5.51
5,6420,2.71
19,6421,4.27
44,6422,5.67
44,6423,2.74
70,6424,2.15
40,6425,2.97
0,6426,5.94
31,6427,5.01
58,6428,1.62
0,6429,5.65
44,6430,3.11
58,6431,4.78
40,6432,2.58
0,6433,5.61
71,6434,0.97
44,6435,5.06
0,6436,5.56
0,6437,7.41
19,6438,6.73
44,6439,1.82
31,6440,3.52
44,6441,2.68
31,6442,1.87
19,6443,7.82
44,6444,5.09
58,6445,1.61
19,6446,7.36
2,6447,1.28
44,6448,2.35
58,6449,5.12
0,6450,6.41
0,6451,6.81
19,6452,0.83
97,6453,4.44
70,6454,1.17
58,6455,5.57
58,6456,5.38
0,6457,2.39
58,6458,2.16
97,6459,5.71
70,6460,3.63
0,6461,7.19
44,6462,3.58
0,6463,2.9
40,6464,5.04
2,6465,5.79
44,6466,2.81
97,6467,0.14
58,6468,6.22
70,6469,2.24
19,6470,0.8
58,6471,1.87
19,6472,1.98
58,6473,5.45
97,6474,2.57
71,6475,1.58
71,6476,2.77
70,6477,8.73
58,6478,5.54
19,6479,0.43
40,6480,7.59
44,6481,7.76
44,6482,2.18
92,6483,2.93
58,6484,5.25
97,6485,4.42
0,6486,5.08
58,6487,4.79
0,6488,2.0
58,6489,0.94
44,6490,3.78
58,6491,3.39
0,6492,2.15
31,6493,3.26
0,6494,5.98
58,6495,5.83
58,6496,5.94
44,6497,4.96
19,6498,2.39
58,6499,3.81
15,6500,3.14
44,6501,4.78
58,6502,4.79
71,6503,2.88
40,6504,4.85
58,6505,1.02
40,6506,2.31
31,6507,4.79
71,6508,1.44
0,6509,7.87
44,6510,3.9
0,6511,3.37
70,6512,4.87
19,6513,2.28
40,6514,2.91
44,6515,2.03
0,6516,4.14
39,6517,1.5
58,6518,3.54
40,6519,2.93
44,6520,1.05
58,6521,3.79
58,6522,4.2
70,6523,5.51
44,6524,2.58
44,6525,5.2
70,6526,7.37
40,6527,4.5
58,6528,1.08
44,6529,7.05
58,6530,1.99
0,6531,5.83
2,6532,1.21
97,6533,1.81
44,6534,4.68
19,6535,1.85
97,6536,4.45
0,6537,2.7
44,6538,8.0
19,6539,2.0
40,6540,5.3
0,6541,5.17
0,6542,1.57
44,6543,6.8
0,6544,2.23
44,6545,4.14
0,6546,1.22
0,6547,6.44
31,6548,4.31
0,6549,4.68
0,6550,6.22
40,6551,1.28
19,6552,3.27
31,6553,1.83
92,6554,2.5
70,6555,1.03
44,6556,3.86
0,6557,5.48
70,6558,7.03
0,6559,5.3
44,6560,4.77
58,6561,5.62
0,6562,4.77
15,6563,1.66
31,6564,5.19
44,6565,7.27
92,6566,0.92
0,6567,1.16
40,6568,1.81
0,6569,2.91
58,6570,5.49
39,6571,2.34
40,6572,5.03
58,6573,4.41
31,6574,2.43
40,6575,2.46
31,6576,6.15
40,6577,7.45
40,6578,2.51
0,6579,0.88
70,6580,1.7
70,6581,4.51
44,6582,4.42
58,6583,4.97
44,6584,1.37
58,6585,6.33
70,6586,0.63
40,6587,1.13
44,6588,5.57
19,6589,2.21
44,6590,2.09
44,6591,2.87
19,6592,2.71
19,6593,0.64
15,6594,3.18
44,6595,3.9
44,6596,2.31
58,6597,3.27
40,6598,7.68
44,6599,6.91
31,6600,3.77
58,6601,4.56
0,6602,2.29
97,6603,5.13
58,6604,4.84
40,6605,2.8
0,6606,6.11
40,6607,4.53
44,6608,5.15
40,6609,3.0
97,6610,0.38
40,6611,3.28
0,6612,5.58
58,6613,3.79
0,6614,1.01
0,6615,5.27
0,6616,7.26
2,6617,1.86
58,6618,2.67
92,6619,3.16
0,6620,4.02
70,6621,4.47
19,6622,2.01
44,6623,3.53
44,6624,5.14
58,6625,5.96
0,6626,4.56
58,6627,0.51
31,6628,5.94
0,6629,6.02
19,6630,1.44
58,6631,4.3
0,6632,4.79
44,6633,2.89
44,6634,4.65
0,6635,3.54
19,6636,1.4
2,6637,0.08
40,6638,4.93
0,6639,4.65
0,6640,3.55
19,6641,1.95
0,6642,7.53
40,6643,0.7
58,6644,2.89
31,6645,5.46
0,6646,2.52
0,6647,1.68
31,6648,5.37
70,6649,1.03
19,6650,0.52
0,6651,5.3
40,6652,3.76
40,6653,1.88
0,6654,7.87
19,6655,3.28
2,6656,2.0
40,6657,3.79
44,6658,2.23
40,6659,3.21
40,6660,3.84
40,6661,6.02
40,6662,2.67
44,6663,1.91
0,6664,3.52
97,6665,4.31
19,6666,6.52
40,6667,3.97
58,6668,3.03
40,6669,3.84
15,6670,1.67
70,6671,2.65
0,6672,2.9
97,6673,6.15
31,6674,5.43
0,6675,2.44
58,6676,4.88
0,6677,5.97
40,6678,4.18
40,6679,0.3
0,6680,1.05
40,6681,3.12
0,6682,6.11
44,6683,2.3
70,6684,6.62
39,6685,2.57
58,6686,2.17
97,6687,5.21
0,6688,3.94
0,6689,5.87
70,6690,5.42
40,6691,2.6
0,6692,5.74
70,6693,7.44
19,6694,2.02
58,6695,5.78
44,6696,3.32
44,6697,5.73
44,6698,4.43
15,6699,2.98
2,6700,0.53
15,6701,2.09
2,6702,2.17
40,6703,2.14
0,6704,1.71
44,6705,1.67
44,6706,2.65
40,6707,6.42
44,6708,2.55
58,6709,3.64
40,6710,1.16
0,6711,6.99
39,6712,1.91
58,6713,3.93
44,6714,1.88
0,6715,3.77
70,6716,4.1
92,6717,1.34
31,6718,4.59
0,6719,1.18
44,6720,4.3
19,6721,3.1
19,6722,2.0
15,6723,3.34
58,6724,7.42
40,6725,4.97
71,6726,2.54
44,6727,1.74
44,6728,7.76
40,6729,4.36
58,6730,1.86
19,6731,3.13
58,6732,5.86
40,6733,3.49
40,6734,5.87
0,6735,5.58
44,6736,8.1
0,6737,4.81
19,6738,4.8
44,6739,8.6
40,6740,2.1
31,6741,2.28
0,6742,4.71
40,6743,4.26
0,6744,3.46
58,6745,5.41
0,6746,3.49
0,6747,2.73
5,6748,0.88
40,6749,8.35
44,6750,2.77
2,6751,3.41
40,6752,2.68
0,6753,7.62
70,6754,2.22
44,6755,3.0
2,6756,0.93
58,6757,2.28
71,6758,3.11
19,6759,2.28
97,6760,2.54
0,6761,7.02
40,6762,2.92
0,6763,4.16
0,6764,3.88
0,6765,5.24
44,6766,4.4
0,6767,5.43
0,6768,5.84
58,6769,3.07
40,6770,2.05
44,6771,2.88
58,6772,5.9
40,6773,1.21
44,6774,5.8
40,6775,5.39
58,6776,3.5
0,6777,5.03
44,6778,3.98
44,6779,3.23
19,6780,2.12
40,6781,2.55
0,6782,7.01
2,6783,2.06
31,6784,5.04
31,6785,4.09
58,6786,1.15
19,6787,2.93
92,6788,3.53
19,6789,1.82
39,6790,3.48
44,6791,4.47
40,6792,7.89
40,6793,1.07
44,6794,4.36
0,6795,5.04
19,6796,2.56
58,6797,6.63
44,6798,6.48
31,6799,5.93
39,6800,2.43
0,6801,4.39
58,6802,4.16
31,6803,3.92
58,6804,4.32
44,6805,4.63
0,6806,5.99
40,6807,1.63
40,6808,2.72
97,6809,5.74
0,6810,2.3
97,6811,3.98
19,6812,2.72
40,6813,2.92
44,6814,5.79
40,6815,2.83
19,6816,8.12
0,6817,2.81
58,6818,3.03
19,6819,2.75
58,6820,2.72
31,6821,4.65
19,6822,5.04
0,6823,6.18
0,6824,2.6
70,6825,2.64
19,6826,3.74
44,6827,3.72
40,6828,2.0
40,6829,1.77
31,6830,2.23
0,6831,2.76
0,6832,5.61
0,6833,4.92
58,6834,3.64
31,6835,6.5
44,6836,2.09
44,6837,5.12
71,6838,1.62
70,6839,5.62
19,6840,1.24
31,6841,3.2
70,6842,6.37
40,6843,3.79
44,6844,6.08
58,6845,2.05
44,6846,1.84
0,6847,3.88
0,6848,7.04
5,6849,3.11
44,6850,4.07
0,6851,5.2
92,6852,2.8
44,6853,3.28
0,6854,4.81
70,6855,1.34
0,6856,7.23
58,6857,6.08
19,6858,4.89
44,6859,6.47
15,6860,2.74
44,6861,3.74
40,6862,3.3
5,6863,1.38
0,6864,4.17
44,6865,4.47
97,6866,0.57
58,6867,7.02
44,6868,2.95
44,6869,6.91
44,6870,6.6
70,6871,1.32
0,6872,5.05
44,6873,5.54
40,6874,4.93
44,6875,2.7
0,6876,3.48
31,6877,4.11
39,6878,3.29
0,6879,5.88
70,6880,8.22
40,6881,2.71
39,6882,1.44
19,6883,5.25
58,6884,4.06
58,6885,5.76
0,6886,5.62
19,6887,1.46
44,6888,4.87
5,6889,1.01
0,6890,2.03
44,6891,5.64
0,6892,2.77
58,6893,4.28
19,6894,4.34
0,6895,4.07
40,6896,7.17
0,6897,7.12
19,6898,1.47
15,6899,0.63
19,6900,0.12
19,6901,6.26
15,6902,1.7
44,6903,2.96
40,6904,3.14
0,6905,4.92
31,6906,2.76
44,6907,2.96
19,6908,0.78
97,6909,3.96
70,6910,1.93
97,6911,3.47
44,6912,5.24
0,6913,4.94
44,6914,5.43
19,6915,2.15
58,6916,5.01
40,6917,1.9
44,6918,2.41
0,6919,3.84
40,6920,1.94
44,6921,4.56
92,6922,1.47
0,6923,2.4
40,6924,2.45
0,6925,5.64
44,6926,2.84
44,6927,3.32
97,6928,4.19
44,6929,2.05
44,6930,1.12
92,6931,2.28
44,6932,2.95
2,6933,1.0
44,6934,2.58
70,6935,0.61
71,6936,2.63
92,6937,3.22
40,6938,3.3
44,6939,3.63
58,6940,2.04
19,6941,1.61
44,6942,5.98
0,6943,0.4
44,6944,3.78
40,6945,3.94
0,6946,5.23
70,6947,6.34
44,6948,3.68
2,6949,1.62
58,6950,5.75
19,6951,3.18
44,6952,5.33
70,6953,8.02
0,6954,4.34
71,6955,1.3
44,6956,2.7
0,6957,5.41
31,6958,4.35
0,6959,5.75
70,6960,1.9
44,6961,2.27
31,6962,4.63
70,6963,5.84
70,6964,4.15
92,6965,2.08
40,6966,3.16
40,6967,1.41
58,6968,5.47
0,6969,1.08
44,6970,6.32
19,6971,2.54
40,6972,0.73
0,6973,4.79
44,6974,8.67
97,6975,4.47
0,6976,1.34
0,6977,6.72
0,6978,4.87
40,6979,2.18
44,6980,5.4
31,6981,2.19
40,6982,2.21
58,6983,4.02
40,6984,0.59
44,6985,2.6
19,6986,4.25
0,6987,2.59
0,6988,3.9
44,6989,5.6
0,6990,4.98
70,6991,7.26
44,6992,1.73
70,6993,3.59
40,6994,3.89
0,6995,2.31
19,6996,3.91
0,6997,4.78
70,6998,4.46
70,6999,0.41
44,7000,5.86
2,7001,1.83
44,7002,4.48
97,7003,5.0
97,7004,2.88
58,7005,6.48
0,7006,2.59
40,7007,4.6
39,7008,2.37
44,7009,3.85
70,7010,6.92
70,7011,2.81
40,7012,2.69
40,7013,8.51
19,7014,1.88
19,7015,1.33
19,7016,1.73
0,7017,3.78
97,7018,4.63
44,7019,6.72
58,7020,5.19
40,7021,6.32
40,7022,4.37
19,7023,4.34
0,7024,1.11
70,7025,5.48
70,7026,1.94
44,7027,2.54
19,7028,2.26
0,7029,3.95
58,7030,3.7
5,7031,1.51
0,7032,2.77
0,7033,2.11
19,7034,5.38
40,7035,2.95
0,7036,5.78
97,7037,5.42
40,7038,1.59
44,7039,1.93
0,7040,5.32
19,7041,1.76
0,7042,2.44
44,7043,7.01
44,7044,1.98
44,7045,6.23
44,7046,2.95
40,7047,2.51
44,7048,3.86
0,7049,4.88
15,7050,2.14
19,7051,0.99
0,7052,3.55
44,7053,4.03
44,7054,1.27
58,7055,2.25
0,7056,1.84
0,7057,5.44
44,7058,4.89
97,7059,2.38
0,7060,4.07
0,7061,7.93
19,7062,1.76
0,7063,4.3
58,7064,5.36
19,7065,2.92
92,7066,2.27
0,7067,5.53
31,7068,4.17
2,7069,2.57
0,7070,7.08
0,7071,3.7
97,7072,6.67
44,7073,7.51
44,7074,6.98
0,7075,0.68
70,7076,1.33
44,7077,5.34
44,7078,5.94
31,7079,3.39
70,7080,2.04
19,7081,2.16
44,7082,4.73
40,7083,2.54
19,7084,2.31
19,7085,4.12
44,7086,3.94
2,7087,1.93
70,7088,2.41
2,7089,1.21
70,7090,1.7
40,7091,3.43
19,7092,0.94
19,7093,3.22
0,7094,1.15
44,7095,6.33
92,7096,2.48
0,7097,7.83
19,7098,1.68
44,7099,2.27
70,7100,2.09
2,7101,4.34
40,7102,5.05
44,7103,6.26
58,7104,7.38
44,7105,2.81
40,7106,4.34
31,7107,3.76
0,7108,4.95
44,7109,5.11
40,7110,2.0
44,7111,5.61
40,7112,2.6
70,7113,2.14
58,7114,3.73
0,7115,5.66
70,7116,0.39
0,7117,4.14
19,7118,2.06
19,7119,0.99
44,7120,5.28
0,7121,4.76
0,7122,4.28
71,7123,3.53
44,7124,0.76
44,7125,7.01
0,7126,2.02
0,7127,4.98
70,7128,4.18
44,7129,5.95
0,7130,7.83
44,7131,6.68
58,7132,4.47
44,7133,6.71
58,7134,5.82
44,7135,6.19
58,7136,4.8
19,7137,3.49
58,7138,1.66
19,7139,2.91
71,7140,2.57
58,7141,4.34
70,7142,1.84
31,7143,3.96
44,7144,1.56
70,7145,7.06
19,7146,2.58
71,7147,0.98
58,7148,5.6
44,7149,3.95
44,7150,3.69
0,7151,4.49
92,7152,4.55
70,7153,7.4
44,7154,6.17
44,7155,2.65
0,7156,5.58
44,7157,1.82
19,7158,2.56
2,7159,4.07
44,7160,4.67
0,7161,3.81
19,7162,0.69
2,7163,2.24
19,7164,1.33
19,7165,3.14
2,7166,1.57
0,7167,3.51
0,7168,5.59
44,7169,4.57
0,7170,5.56
2,7171,0.4
70,7172,0.43
44,7173,5.52
0,7174,4.88
58,7175,0.76
58,7176,6.26
19,7177,2.42
0,7178,1.35
58,7179,3.62
0,7180,5.93
92,7181,3.05
58,7182,5.55
44,7183,4.11
58,7184,4.78
19,7185,1.23
40,7186,1.29
58,7187,1.51
58,7188,6.69
44,7189,3.84
70,7190,1.36
44,7191,3.99
92,7192,3.22
58,7193,1.26
0,7194,5.05
44,7195,6.85
97,7196,1.68
58,7197,4.58
0,7198,5.19
44,7199,7.95
70,7200,4.12
92,7201,3.64
15,7202,2.79
0,7203,1.63
19,7204,1.15
92,7205,3.44
40,7206,2.43
97,7207,2.85
0,7208,0.6
58,7209,6.84
92,7210,2.36
0,7211,4.86
44,7212,3.39
40,7213,7.98
44,7214,4.82
40,7215,2.09
44,7216,1.2
0,7217,6.19
31,7218,2.85
44,7219,6.78
19,7220,3.69
2,7221,2.2
44,7222,5.55
0,7223,3.5
19,7224,2.07
0,7225,6.15
97,7226,1.44
31,7227,2.8
58,7228,6.89
19,7229,2.76
0,7230,1.56
70,7231,2.25
58,7232,5.93
70,7233,4.62
15,7234,1.13
92,7235,3.28
40,7236,1.85
19,7237,7.17
40,7238,2.84
40,7239,6.65
58,7240,1.57
0,7241,5.0
40,7242,1.52
31,7243,2.13
70,7244,7.41
58,7245,4.2
0,7246,4.92
40,7247,3.35
40,7248,2.24
70,7249,1.63
19,7250,5.56
40,7251,5.81
40,7252,6.85
31,7253,5.99
44,7254,5.23
40,7255,1.51
0,7256,5.22
40,7257,3.15
0,7258,2.7
31,7259,4.39
44,7260,0.77
19,7261,3.53
0,7262,4.22
40,7263,2.18
44,7264,5.29
19,7265,3.68
70,7266,2.79
0,7267,4.16
44,7268,1.52
19,7269,2.29
40,7270,1.2
44,7271,5.34
19,7272,8.18
44,7273,4.96
31,7274,4.24
44,7275,0.67
40,7276,1.71
40,7277,0.8
40,7278,2.98
39,7279,2.63
2,7280,2.81
39,7281,1.34
44,7282,3.33
44,7283,3.23
97,7284,2.35
31,7285,5.05
0,7286,3.88
31,7287,4.73
0,7288,6.98
70,7289,2.25
5,7290,1.44
40,7291,2.06
0,7292,3.92
44,7293,7.61
40,7294,5.32
97,7295,0.4
58,7296,1.43
15,7297,2.97
70,7298,4.37
44,7299,5.86
19,7300,3.22
44,7301,3.51
58,7302,3.53
0,7303,2.03
0,7304,4.29
31,7305,4.87
0,7306,4.62
0,7307,3.21
40,7308,2.42
0,7309,4.87
40,7310,2.82
15,7311,1.93
58,7312,1.8
31,7313,4.19
40,7314,1.61
44,7315,7.34
97,7316,2.59
40,7317,3.04
40,7318,1.59
44,7319,6.67
2,7320,4.87
31,7321,4.83
44,7322,4.34
40,7323,4.09
44,7324,3.23
31,7325,3.83
40,7326,2.56
40,7327,8.31
40,7328,2.45
0,7329,2.94
19,7330,3.2
0,7331,7.9
0,7332,5.24
44,7333,5.24
0,7334,0.89
92,7335,2.83
0,7336,6.3
58,7337,3.13
0,7338,4.5
0,7339,4.03
44,7340,5.32
70,7341,5.2
0,7342,4.24
40,7343,7.95
0,7344,4.38
31,7345,2.09
40,7346,2.82
44,7347,4.9
0,7348,3.35
0,7349,1.72
97,7350,5.6
19,7351,2.41
70,7352,4.9
0,7353,3.13
97,7354,6.26
40,7355,1.81
71,7356,1.33
19,7357,0.87
44,7358,3.11
19,7359,1.78
44,7360,3.06
0,7361,1.94
44,7362,4.3
39,7363,2.54
31,7364,2.38
44,7365,2.29
70,7366,6.72
44,7367,6.11
97,7368,1.18
0,7369,5.57
44,7370,4.94
0,7371,4.95
0,7372,5.33
19,7373,2.91
0,7374,5.32
44,7375,3.74
40,7376,0.42
19,7377,1.61
97,7378,0.7
40,7379,2.21
44,7380,3.25
15,7381,2.73
44,7382,4.27
92,7383,3.11
0,7384,6.8
58,7385,4.66
0,7386,2.85
19,7387,2.55
0,7388,6.09
44,7389,3.38
0,7390,0.07
58,7391,3.18
31,7392,4.74
0,7393,4.77
31,7394,3.48
40,7395,4.32
40,7396,3.09
58,7397,6.94
58,7398,5.08
40,7399,4.79
97,7400,4.15
40,7401,1.82
40,7402,6.96
31,7403,3.59
0,7404,3.84
70,7405,4.23
40,7406,6.24
31,7407,3.21
44,7408,6.94
15,7409,1.95
97,7410,3.99
92,7411,1.71
44,7412,1.71
58,7413,5.18
58,7414,3.34
58,7415,5.99
2,7416,4.31
70,7417,1.95
58,7418,5.9
40,7419,2.67
0,7420,0.51
19,7421,2.15
40,7422,4.56
58,7423,4.96
58,7424,2.87
0,7425,6.07
40,7426,2.19
31,7427,2.99
19,7428,2.58
97,7429,5.7
44,7430,8.13
70,7431,1.26
31,7432,5.98
44,7433,0.57
40,7434,3.21
19,7435,2.83
0,7436,0.36
70,7437,6.64
0,7438,5.31
58,7439,6.03
40,7440,1.86
58,7441,4.54
2,7442,4.06
70,7443,2.31
5,7444,1.16
40,7445,4.58
0,7446,2.0
39,7447,1.9
39,7448,1.75
0,7449,3.68
31,7450,4.05
44,7451,4.95
44,7452,1.04
0,7453,5.37
40,7454,5.78
97,7455,0.52
70,7456,2.45
58,7457,4.49
0,7458,4.39
44,7459,3.54
58,7460,4.81
40,7461,1.89
40,7462,2.85
40,7463,5.5
58,7464,3.14
2,7465,1.96
97,7466,5.67
31,7467,3.66
58,7468,4.62
70,7469,6.12
92,7470,2.65
44,7471,4.72
31,7472,3.87
44,7473,1.96
44,7474,5.79
2,7475,3.33
58,7476,4.75
44,7477,2.45
40,7478,4.51
15,7479,2.91
58,7480,4.55
70,7481,1.48
40,7482,6.92
0,7483,5.92
97,7484,0.92
0,7485,3.48
70,7486,1.91
39,7487,3.08
71,7488,2.43
44,7489,4.97
44,7490,5.61
19,7491,2.74
0,7492,5.12
58,7493,4.47
19,7494,0.45
0,7495,7.23
44,7496,5.7
58,7497,4.22
58,7498,4.07
40,7499,2.57
0,7500,5.53
44,7501,2.98
58,7502,2.88
0,7503,5.42
44,7504,3.48
31,7505,7.05
44,7506,4.89
44,7507,1.65
58,7508,5.24
71,7509,3.28
0,7510,4.03
2,7511,2.88
58,7512,2.74
0,7513,4.34
19,7514,1.1
70,7515,4.87
19,7516,2.47
70,7517,4.72
0,7518,7.42
19,7519,3.8
58,7520,3.2
0,7521,6.04
0,7522,5.43
39,7523,2.23
58,7524,4.13
40,7525,6.2
19,7526,3.93
39,7527,2.07
0,7528,4.81
0,7529,7.6
40,7530,2.87
31,7531,2.77
19,7532,4.35
19,7533,2.69
40,7534,1.97
40,7535,4.73
15,7536,3.42
44,7537,2.87
19,7538,1.92
92,7539,1.73
97,7540,3.44
44,7541,4.03
0,7542,0.12
19,7543,3.38
40,7544,1.96
44,7545,5.99
44,7546,5.76
0,7547,4.19
0,7548,7.12
0,7549,4.79
97,7550,0.46
19,7551,2.76
0,7552,4.85
0,7553,8.16
0,7554,4.5
40,7555,4.31
0,7556,6.5
44,7557,6.54
40,7558,2.98
0,7559,4.77
19,7560,1.74
40,7561,2.63
40,7562,3.09
44,7563,4.15
0,7564,7.29
0,7565,4.37
58,7566,1.97
31,7567,4.81
39,7568,3.12
15,7569,1.65
58,7570,4.41
2,7571,4.18
0,7572,6.49
40,7573,2.68
40,7574,4.66
31,7575,4.84
40,7576,3.4
0,7577,6.6
0,7578,2.31
40,7579,7.35
58,7580,5.9
97,7581,2.6
0,7582,0.66
31,7583,5.21
71,7584,2.31
19,7585,3.36
71,7586,1.4
92,7587,3.81
2,7588,2.05
31,7589,3.96
44,7590,2.33
40,7591,5.61
40,7592,2.65
58,7593,6.18
19,7594,2.58
5,7595,2.58
97,7596,4.15
58,7597,3.32
0,7598,1.9
58,7599,5.4
44,7600,5.55
44,7601,5.82
40,7602,7.48
19,7603,3.44
40,7604,4.01
92,7605,2.15
40,7606,5.31
70,7607,5.0
0,7608,5.79
44,7609,3.67
2,7610,0.07
44,7611,0.48
70,7612,7.33
19,7613,2.73
0,7614,5.59
44,7615,4.79
2,7616,1.98
44,7617,0.76
0,7618,5.83
40,7619,7.66
40,7620,5.05
40,7621,1.4
70,7622,3.84
31,7623,6.2
70,7624,1.62
0,7625,3.01
44,7626,5.29
19,7627,0.68
71,7628,1.54
40,7629,5.02
44,7630,8.72
0,7631,6.49
58,7632,5.61
2,7633,0.98
70,7634,6.55
31,7635,3.98
2,7636,2.33
40,7637,7.31
70,7638,1.34
0,7639,3.87
15,7640,2.92
58,7641,5.11
44,7642,4.16
2,7643,3.11
44,7644,1.34
70,7645,0.45
0,7646,6.52
44,7647,4.11
0,7648,5.56
44,7649,5.42
40,7650,1.81
31,7651,3.92
44,7652,3.08
19,7653,8.04
44,7654,2.37
0,7655,2.97
44,7656,2.75
19,7657,2.08
40,7658,0.23
0,7659,6.02
44,7660,2.87
58,7661,6.03
58,7662,2.67
19,7663,3.27
44,7664,5.23
40,7665,2.52
0,7666,2.9
2,7667,1.32
40,7668,1.19
44,7669,6.39
44,7670,5.3
15,7671,1.28
31,7672,6.01
40,7673,3.09
40,7674,3.44
19,7675,5.24
0,7676,5.57
97,7677,5.82
40,7678,6.49
58,7679,2.52
19,7680,0.35
19,7681,3.06
58,7682,3.86
40,7683,2.97
97,7684,2.54
0,7685,5.9
0,7686,5.0
31,7687,3.63
40,7688,4.09
58,7689,6.17
40,7690,1.31
0,7691,5.22
44,7692,1.48
31,7693,4.45
40,7694,2.75
40,7695,5.19
70,7696,1.82
19,7697,1.79
58,7698,3.34
19,7699,4.3
5,7700,2.5
44,7701,2.0
44,7702,2.29
97,7703,5.86
19,7704,2.64
44,7705,6.61
58,7706,2.59
19,7707,4.92
19,7708,2.29
70,7709,1.97
31,7710,2.73
0,7711,1.09
40,7712,3.45
58,7713,3.98
2,7714,0.68
97,7715,4.01
58,7716,7.62
97,7717,0.23
0,7718,2.19
31,7719,4.64
0,7720,5.55
5,7721,1.36
31,7722,5.07
58,7723,5.36
92,7724,3.36
44,7725,4.98
0,7726,2.77
31,7727,4.61
92,7728,3.53
70,7729,2.17
0,7730,5.49
44,7731,4.67
92,7732,2.25
0,7733,4.66
39,7734,2.19
58,7735,1.96
0,7736,6.45
58,7737,3.83
44,7738,1.23
92,7739,1.56
70,7740,4.56
2,7741,2.2
71,7742,0.98
0,7743,5.72
40,7744,5.25
97,7745,5.5
44,7746,7.22
58,7747,5.38
44,7748,7.06
19,7749,7.67
44,7750,1.56
97,7751,3.89
70,7752,2.82
0,7753,5.34
0,7754,4.81
58,7755,4.46
40,7756,3.28
2,7757,2.75
40,7758,5.04
58,7759,2.11
71,7760,2.0
0,7761,2.75
44,7762,5.1
40,7763,4.99
0,7764,7.87
0,7765,6.64
58,7766,3.18
70,7767,3.48
2,7768,2.98
0,7769,1.91
0,7770,7.38
0,7771,0.89
40,7772,2.82
97,7773,0.94
0,7774,2.49
0,7775,1.79
19,7776,5.35
2,7777,2.22
40,7778,4.8
19,7779,5.17
44,7780,2.94
92,7781,3.93
0,7782,0.58
2,7783,1.29
92,7784,2.92
44,7785,0.79
31,7786,2.49
0,7787,2.95
31,7788,3.28
97,7789,1.46
44,7790,2.4
19,7791,2.43
44,7792,4.24
58,7793,2.71
40,7794,6.19
40,7795,1.22
92,7796,2.2
44,7797,7.78
0,7798,5.44
40,7799,1.72
31,7800,4.47
40,7801,3.28
58,7802,5.57
44,7803,1.41
44,7804,3.38
0,7805,5.85
40,7806,1.97
0,7807,1.69
0,7808,5.14
92,7809,1.53
44,7810,3.18
44,7811,1.69
58,7812,2.02
31,7813,2.39
58,7814,6.42
0,7815,7.7
44,7816,2.51
58,7817,5.37
40,7818,6.28
19,7819,1.22
2,7820,1.55
31,7821,3.76
2,7822,2.06
0,7823,4.99
2,7824,0.44
0,7825,3.72
97,7826,4.15
40,7827,8.74
70,7828,7.96
70,7829,2.16
0,7830,2.67
19,7831,1.51
31,7832,2.29
44,7833,5.91
0,7834,4.97
40,7835,3.03
39,7836,2.39
44,7837,2.27
31,7838,4.79
92,7839,0.93
0,7840,5.89
92,7841,2.04
40,7842,5.07
40,7843,2.71
70,7844,3.7
0,7845,4.85
44,7846,4.25
40,7847,3.37
40,7848,1.89
19,7849,2.31
40,7850,3.2
31,7851,4.89
70,7852,2.57
44,7853,0.76
58,7854,6.94
40,7855,4.18
2,7856,1.13
44,7857,2.77
39,7858,2.71
58,7859,5.03
31,7860,6.38
44,7861,3.03
